Name,Avg. Temp,Min. Temp,Max. Temp,Precip.,month,year
Placer,47.2,39.2,55.3,11.12,November, 2017
Placer,56.9,42.4,71.5,0.85,October, 2017
Placer,64.7,51.6,77.9,0.91,September, 2017
Placer,73.6,58.7,88.5,0.27,August, 2017
Placer,73.7,57.8,89.6,0.01,July, 2017
Placer,66.7,52.3,81.0,0.56,June, 2017
Placer,58.6,45.2,72.0,1.08,May, 2017
Placer,48.2,37.6,58.8,7.91,April, 2017
Placer,47.1,36.7,57.5,6.08,March, 2017
Placer,41.2,34.0,48.4,21.21,February, 2017
Placer,37.4,30.0,44.7,25.03,January, 2017
Placer,39.2,30.1,48.2,9.75,December, 2016
Placer,47.4,37.5,57.2,4.25,November, 2016
Placer,53.8,43.6,64.1,10.95,October, 2016
Placer,65.3,50.6,79.9,0.06,September, 2016
Placer,71.5,55.9,87.1,0.04,August, 2016
Placer,71.2,55.6,86.8,0.0,July, 2016
Placer,67.3,52.3,82.3,0.08,June, 2016
Placer,57.3,45.0,69.6,2.18,May, 2016
Placer,52.6,40.6,64.5,3.4,April, 2016
Placer,46.4,36.8,56.0,12.08,March, 2016
Placer,47.4,35.8,59.0,2.12,February, 2016
Placer,40.0,32.4,47.6,12.37,January, 2016
Placer,37.4,29.3,45.4,10.15,December, 2015
Placer,42.2,32.0,52.4,4.98,November, 2015
Placer,60.6,48.2,73.0,1.83,October, 2015
Placer,67.2,53.0,81.3,0.15,September, 2015
Placer,70.7,55.7,85.8,0.06,August, 2015
Placer,70.6,56.7,84.5,0.3,July, 2015
Placer,69.6,54.8,84.3,0.77,June, 2015
Placer,56.3,44.3,68.4,1.93,May, 2015
Placer,51.0,38.1,63.9,3.23,April, 2015
Placer,51.8,39.5,64.2,0.75,March, 2015
Placer,48.9,38.3,59.6,6.73,February, 2015
Placer,46.0,35.6,56.3,0.12,January, 2015
Placer,42.2,35.3,49.1,10.63,December, 2014
Placer,48.5,38.4,58.7,4.13,November, 2014
Placer,59.1,45.7,72.6,1.35,October, 2014
Placer,66.6,52.7,80.4,1.33,September, 2014
Placer,69.9,56.1,83.8,0.47,August, 2014
Placer,74.0,59.3,88.7,0.23,July, 2014
Placer,66.6,51.4,81.8,0.01,June, 2014
Placer,59.1,45.7,72.6,1.21,May, 2014
Placer,52.0,39.2,64.8,2.53,April, 2014
Placer,47.8,37.3,58.3,6.33,March, 2014
Placer,44.5,35.4,53.5,11.55,February, 2014
Placer,46.7,34.9,58.6,2.26,January, 2014
Placer,41.0,29.4,52.6,1.12,December, 2013
Placer,48.7,37.7,59.6,1.58,November, 2013
Placer,54.6,41.0,68.1,0.8,October, 2013
Placer,63.4,50.3,76.5,1.5,September, 2013
Placer,69.1,54.2,83.9,0.06,August, 2013
Placer,73.2,58.1,88.4,0.05,July, 2013
Placer,66.4,52.1,80.8,1.45,June, 2013
Placer,58.1,44.9,71.3,1.75,May, 2013
Placer,52.9,39.6,66.1,1.33,April, 2013
Placer,48.2,36.5,59.8,3.14,March, 2013
Placer,41.2,29.4,53.0,0.59,February, 2013
Placer,38.8,27.6,49.9,1.23,January, 2013
Placer,37.3,29.8,44.7,13.49,December, 2012
Placer,47.7,38.4,57.0,9.74,November, 2012
Placer,57.1,44.6,69.7,2.48,October, 2012
Placer,69.0,53.7,84.2,0.11,September, 2012
Placer,73.3,57.5,89.1,0.2,August, 2012
Placer,69.9,54.8,85.0,0.2,July, 2012
Placer,63.3,48.8,77.7,0.78,June, 2012
Placer,58.0,44.2,71.9,0.47,May, 2012
Placer,49.9,38.2,61.6,5.72,April, 2012
Placer,42.8,33.6,51.9,12.07,March, 2012
Placer,41.8,31.2,52.5,2.85,February, 2012
Placer,42.9,32.0,53.8,6.86,January, 2012
Placer,41.2,30.3,52.0,0.15,December, 2011
Placer,44.6,34.2,54.9,2.19,November, 2011
Placer,56.3,44.3,68.2,3.48,October, 2011
Placer,68.4,53.4,83.4,0.4,September, 2011
Placer,69.3,53.9,84.7,0.03,August, 2011
Placer,67.9,53.4,82.3,0.09,July, 2011
Placer,60.0,47.2,72.8,2.71,June, 2011
Placer,50.7,38.6,62.7,3.52,May, 2011
Placer,46.4,35.3,57.6,2.89,April, 2011
Placer,41.6,33.2,50.0,16.05,March, 2011
Placer,38.5,28.1,48.9,6.59,February, 2011
Placer,41.6,31.7,51.6,2.04,January, 2011
Placer,40.7,33.6,47.8,15.49,December, 2010
Placer,44.0,33.8,54.2,7.32,November, 2010
Placer,56.0,44.9,67.1,8.07,October, 2010
Placer,65.6,50.4,80.7,0.03,September, 2010
Placer,67.6,52.3,83.0,0.1,August, 2010
Placer,71.0,55.5,86.4,0.02,July, 2010
Placer,63.3,49.8,76.8,0.29,June, 2010
Placer,49.9,37.9,62.0,3.36,May, 2010
Placer,44.6,33.8,55.4,7.23,April, 2010
Placer,43.6,32.6,54.5,5.38,March, 2010
Placer,42.7,34.2,51.2,5.79,February, 2010
Placer,41.0,33.6,48.3,8.66,January, 2010
Placer,37.4,28.4,46.4,6.83,December, 2009
Placer,46.7,35.7,57.8,1.75,November, 2009
Placer,53.3,41.0,65.6,4.22,October, 2009
Placer,68.6,53.5,83.6,0.07,September, 2009
Placer,69.8,54.7,85.0,0.12,August, 2009
Placer,72.2,56.6,87.8,0.05,July, 2009
Placer,62.6,49.5,75.8,0.81,June, 2009
Placer,60.9,47.7,74.0,4.51,May, 2009
Placer,48.8,36.2,61.4,1.65,April, 2009
Placer,43.1,32.3,54.0,7.02,March, 2009
Placer,40.7,32.1,49.4,8.41,February, 2009
Placer,42.9,32.0,53.8,3.6,January, 2009
Placer,38.0,28.8,47.2,6.03,December, 2008
Placer,49.4,39.4,59.4,4.52,November, 2008
Placer,57.0,43.4,70.5,1.7,October, 2008
Placer,67.1,51.5,82.7,0.01,September, 2008
Placer,72.1,56.6,87.6,0.0,August, 2008
Placer,71.8,56.1,87.5,0.02,July, 2008
Placer,65.6,50.2,81.0,0.0,June, 2008
Placer,57.3,44.4,70.3,1.07,May, 2008
Placer,48.2,34.9,61.4,0.42,April, 2008
Placer,44.9,33.2,56.5,1.47,March, 2008
Placer,41.1,30.6,51.6,5.94,February, 2008
Placer,36.5,29.0,44.0,12.52,January, 2008
Placer,37.0,28.4,45.6,6.44,December, 2007
Placer,49.2,37.6,60.8,1.38,November, 2007
Placer,53.0,41.4,64.5,3.14,October, 2007
Placer,61.8,48.0,75.6,1.02,September, 2007
Placer,71.2,55.9,86.5,0.06,August, 2007
Placer,71.8,56.4,87.2,0.03,July, 2007
Placer,65.3,50.2,80.4,0.33,June, 2007
Placer,59.0,44.6,73.3,1.11,May, 2007
Placer,50.5,38.0,63.0,3.13,April, 2007
Placer,49.5,36.9,62.2,1.51,March, 2007
Placer,42.0,33.4,50.6,11.4,February, 2007
Placer,37.8,26.1,49.5,1.69,January, 2007
Placer,40.2,31.0,49.4,5.89,December, 2006
Placer,45.7,36.5,54.9,4.39,November, 2006
Placer,54.2,41.1,67.4,0.68,October, 2006
Placer,65.0,49.8,80.3,0.05,September, 2006
Placer,68.9,53.2,84.5,0.02,August, 2006
Placer,74.2,58.9,89.5,0.05,July, 2006
Placer,67.6,53.1,82.1,0.21,June, 2006
Placer,58.9,45.4,72.3,1.25,May, 2006
Placer,47.7,38.0,57.2,10.8,April, 2006
Placer,37.3,29.1,45.5,11.57,March, 2006
Placer,43.1,32.2,53.9,6.39,February, 2006
Placer,40.3,32.0,48.7,8.61,January, 2006
Placer,42.2,34.7,49.6,23.47,December, 2005
Placer,48.2,37.8,58.5,3.85,November, 2005
Placer,55.5,42.8,68.3,1.4,October, 2005
Placer,61.9,47.3,76.5,0.57,September, 2005
Placer,71.9,56.2,87.5,0.12,August, 2005
Placer,74.2,58.9,89.5,0.02,July, 2005
Placer,59.3,46.4,72.2,1.91,June, 2005
Placer,55.2,43.9,66.4,6.42,May, 2005
Placer,46.9,35.4,58.4,3.28,April, 2005
Placer,45.8,35.3,56.2,8.72,March, 2005
Placer,43.2,34.8,51.6,4.53,February, 2005
Placer,39.0,31.4,46.6,8.91,January, 2005
Placer,41.0,32.2,49.8,8.86,December, 2004
Placer,43.7,34.1,53.4,4.09,November, 2004
Placer,53.1,41.8,64.4,6.74,October, 2004
Placer,64.4,49.6,79.2,0.29,September, 2004
Placer,70.3,55.4,85.3,0.05,August, 2004
Placer,71.2,56.3,86.1,0.02,July, 2004
Placer,65.7,51.2,80.2,0.14,June, 2004
Placer,57.0,43.6,70.4,0.94,May, 2004
Placer,52.2,39.8,64.6,0.99,April, 2004
Placer,51.8,39.3,64.2,1.71,March, 2004
Placer,39.3,30.7,48.0,9.98,February, 2004
Placer,39.2,30.7,47.7,4.32,January, 2004
Placer,39.6,32.4,46.9,12.6,December, 2003
Placer,42.0,32.9,51.1,3.36,November, 2003
Placer,61.3,46.7,75.8,0.51,October, 2003
Placer,68.3,53.4,83.1,0.17,September, 2003
Placer,68.8,54.8,82.9,0.89,August, 2003
Placer,74.1,58.7,89.4,0.14,July, 2003
Placer,66.3,51.6,81.1,0.12,June, 2003
Placer,56.2,43.5,69.0,2.02,May, 2003
Placer,42.5,33.4,51.5,9.27,April, 2003
Placer,46.0,35.2,56.9,4.65,March, 2003
Placer,40.8,30.4,51.2,2.84,February, 2003
Placer,45.9,36.9,54.8,3.27,January, 2003
Placer,39.5,32.1,46.8,14.32,December, 2002
Placer,48.3,37.3,59.3,6.48,November, 2002
Placer,55.6,41.4,69.7,0.05,October, 2002
Placer,65.8,50.6,81.0,0.05,September, 2002
Placer,69.5,53.6,85.3,0.03,August, 2002
Placer,72.9,57.4,88.4,0.07,July, 2002
Placer,66.2,51.0,81.3,0.01,June, 2002
Placer,55.8,42.2,69.4,1.79,May, 2002
Placer,49.9,38.5,61.4,2.19,April, 2002
Placer,43.3,32.0,54.5,7.06,March, 2002
Placer,43.8,32.5,55.2,3.65,February, 2002
Placer,37.2,27.7,46.7,4.95,January, 2002
Placer,38.4,31.6,45.1,12.57,December, 2001
Placer,47.0,37.9,56.0,7.77,November, 2001
Placer,60.0,46.3,73.7,1.22,October, 2001
Placer,66.8,51.9,81.7,0.57,September, 2001
Placer,71.7,55.7,87.7,0.01,August, 2001
Placer,69.8,55.1,84.6,0.05,July, 2001
Placer,66.0,51.7,80.2,0.15,June, 2001
Placer,64.4,49.5,79.3,0.16,May, 2001
Placer,46.0,34.4,57.6,4.41,April, 2001
Placer,48.4,37.0,59.8,3.12,March, 2001
Placer,38.6,29.9,47.3,6.82,February, 2001
Placer,38.7,28.7,48.6,4.38,January, 2001
Placer,43.0,33.5,52.4,2.02,December, 2000
Placer,41.7,31.7,51.7,1.94,November, 2000
Placer,53.4,41.9,64.9,4.54,October, 2000
Placer,63.5,49.5,77.5,1.08,September, 2000
Placer,70.2,55.4,85.0,0.06,August, 2000
Placer,67.6,52.4,82.6,0.01,July, 2000
Placer,67.4,52.9,82.0,0.6,June, 2000
Placer,57.0,44.9,69.1,3.4,May, 2000
Placer,52.0,39.5,64.4,2.55,April, 2000
Placer,45.6,34.6,56.5,2.67,March, 2000
Placer,42.1,34.8,49.4,16.02,February, 2000
Placer,40.1,32.9,47.4,13.47,January, 2000
Placer,41.6,30.7,52.6,1.24,December, 1999
Placer,48.4,37.9,59.0,4.31,November, 1999
Placer,59.9,45.2,74.5,2.0,October, 1999
Placer,67.1,52.2,82.0,0.13,September, 1999
Placer,67.0,52.7,81.2,0.41,August, 1999
Placer,68.2,53.2,83.1,0.05,July, 1999
Placer,62.5,48.4,76.6,0.44,June, 1999
Placer,55.2,41.8,68.6,1.22,May, 1999
Placer,46.4,34.9,57.8,3.71,April, 1999
Placer,41.5,31.5,51.5,4.18,March, 1999
Placer,39.0,30.2,47.8,14.13,February, 1999
Placer,40.1,31.5,48.8,10.32,January, 1999
Placer,37.3,27.2,47.5,3.77,December, 1998
Placer,42.9,34.6,51.3,9.3,November, 1998
Placer,52.7,40.2,65.2,1.27,October, 1998
Placer,64.5,52.0,77.0,2.15,September, 1998
Placer,72.2,56.2,88.2,0.14,August, 1998
Placer,70.6,55.5,85.7,0.1,July, 1998
Placer,59.5,47.6,71.5,1.28,June, 1998
Placer,47.8,38.3,57.3,6.16,May, 1998
Placer,46.1,35.6,56.6,4.96,April, 1998
Placer,44.2,33.9,54.4,6.88,March, 1998
Placer,38.0,31.5,44.5,17.33,February, 1998
Placer,40.0,33.2,46.6,14.37,January, 1998
Placer,38.5,29.8,47.1,4.4,December, 1997
Placer,46.6,38.3,54.8,6.29,November, 1997
Placer,53.8,41.1,66.4,2.67,October, 1997
Placer,65.3,51.4,79.2,0.43,September, 1997
Placer,69.2,54.6,83.7,0.38,August, 1997
Placer,69.6,54.8,84.4,0.1,July, 1997
Placer,62.7,50.0,75.5,1.89,June, 1997
Placer,61.6,47.8,75.3,0.82,May, 1997
Placer,49.8,37.9,61.8,1.91,April, 1997
Placer,48.7,36.3,61.1,1.47,March, 1997
Placer,42.3,31.6,53.0,1.24,February, 1997
Placer,39.6,31.8,47.4,21.13,January, 1997
Placer,41.2,35.1,47.4,24.33,December, 1996
Placer,46.6,37.2,56.1,7.68,November, 1996
Placer,54.1,41.5,66.7,2.33,October, 1996
Placer,63.1,48.6,77.6,0.55,September, 1996
Placer,72.1,56.4,87.7,0.16,August, 1996
Placer,73.3,58.1,88.4,0.15,July, 1996
Placer,65.0,50.7,79.2,0.46,June, 1996
Placer,55.4,43.8,67.1,6.63,May, 1996
Placer,50.2,38.0,62.4,5.44,April, 1996
Placer,45.9,34.7,57.1,6.65,March, 1996
Placer,44.0,35.6,52.3,13.29,February, 1996
Placer,41.3,33.5,49.1,12.59,January, 1996
Placer,42.1,34.6,49.6,11.18,December, 1995
Placer,52.4,40.4,64.4,0.69,November, 1995
Placer,58.5,43.9,73.1,0.01,October, 1995
Placer,66.0,50.9,81.0,0.01,September, 1995
Placer,69.4,54.2,84.7,0.01,August, 1995
Placer,67.7,53.0,82.3,0.09,July, 1995
Placer,59.9,47.1,72.6,1.87,June, 1995
Placer,52.7,42.1,63.3,5.2,May, 1995
Placer,46.2,35.2,57.1,6.91,April, 1995
Placer,42.0,33.7,50.4,21.3,March, 1995
Placer,46.4,35.3,57.5,1.57,February, 1995
Placer,40.2,35.1,45.4,20.81,January, 1995
Placer,37.5,29.8,45.3,7.3,December, 1994
Placer,37.6,28.9,46.4,10.6,November, 1994
Placer,53.8,40.7,67.0,1.21,October, 1994
Placer,64.7,50.2,79.3,0.63,September, 1994
Placer,70.6,54.3,86.9,0.0,August, 1994
Placer,72.0,56.2,87.8,0.01,July, 1994
Placer,64.4,49.3,79.6,0.09,June, 1994
Placer,56.1,43.9,68.3,2.31,May, 1994
Placer,50.3,38.3,62.3,2.31,April, 1994
Placer,47.6,35.7,59.6,1.56,March, 1994
Placer,39.0,29.7,48.3,8.05,February, 1994
Placer,41.9,31.6,52.1,2.52,January, 1994
Placer,38.9,30.1,47.8,4.85,December, 1993
Placer,45.4,34.0,56.7,3.26,November, 1993
Placer,57.0,45.0,68.9,2.28,October, 1993
Placer,65.3,49.9,80.7,0.04,September, 1993
Placer,67.6,52.7,82.4,0.13,August, 1993
Placer,66.9,52.3,81.4,0.02,July, 1993
Placer,61.6,48.6,74.6,1.97,June, 1993
Placer,56.0,44.1,67.8,2.65,May, 1993
Placer,48.3,37.4,59.2,2.51,April, 1993
Placer,48.0,38.5,57.5,6.16,March, 1993
Placer,38.7,30.8,46.6,10.84,February, 1993
Placer,36.1,28.1,44.2,14.56,January, 1993
Placer,35.7,27.6,43.8,14.58,December, 1992
Placer,45.6,34.8,56.4,0.75,November, 1992
Placer,58.3,45.6,70.9,4.44,October, 1992
Placer,65.9,50.8,81.0,0.17,September, 1992
Placer,71.9,56.7,87.1,0.16,August, 1992
Placer,68.0,54.1,81.9,0.21,July, 1992
Placer,63.6,50.5,76.7,1.75,June, 1992
Placer,63.0,48.6,77.3,0.28,May, 1992
Placer,53.5,41.2,65.8,1.71,April, 1992
Placer,46.5,36.8,56.2,4.07,March, 1992
Placer,44.3,36.5,52.0,9.85,February, 1992
Placer,40.0,29.9,50.1,2.3,January, 1992
Placer,40.6,30.8,50.4,3.41,December, 1991
Placer,47.5,36.8,58.2,2.97,November, 1991
Placer,60.6,47.3,73.9,4.1,October, 1991
Placer,68.5,53.3,83.8,0.31,September, 1991
Placer,67.8,53.4,82.1,0.59,August, 1991
Placer,71.2,56.2,86.1,0.15,July, 1991
Placer,60.7,46.9,74.5,1.26,June, 1991
Placer,51.4,39.5,63.4,2.85,May, 1991
Placer,46.6,35.1,58.1,1.77,April, 1991
Placer,38.7,30.6,46.8,18.31,March, 1991
Placer,48.0,36.6,59.5,3.24,February, 1991
Placer,40.8,29.9,51.6,0.69,January, 1991
Placer,34.7,23.9,45.5,2.06,December, 1990
Placer,46.0,33.8,58.1,1.5,November, 1990
Placer,58.3,44.2,72.5,0.84,October, 1990
Placer,65.0,50.6,79.4,0.64,September, 1990
Placer,68.8,54.5,83.2,0.25,August, 1990
Placer,71.3,56.4,86.2,0.23,July, 1990
Placer,62.6,48.3,77.0,0.25,June, 1990
Placer,54.1,42.6,65.7,4.8,May, 1990
Placer,53.2,41.0,65.3,2.32,April, 1990
Placer,46.0,34.5,57.5,2.73,March, 1990
Placer,37.0,25.9,48.1,5.69,February, 1990
Placer,38.8,29.0,48.7,6.79,January, 1990
Placer,42.8,31.1,54.6,0.07,December, 1989
Placer,48.0,35.8,60.2,3.89,November, 1989
Placer,53.3,41.3,65.2,5.11,October, 1989
Placer,62.0,48.3,75.7,3.02,September, 1989
Placer,66.4,52.0,80.9,0.79,August, 1989
Placer,69.8,54.2,85.4,0.02,July, 1989
Placer,63.8,50.2,77.4,1.1,June, 1989
Placer,55.5,42.8,68.2,1.24,May, 1989
Placer,53.3,41.0,65.5,2.29,April, 1989
Placer,44.7,36.2,53.2,15.98,March, 1989
Placer,36.9,27.2,46.7,4.19,February, 1989
Placer,37.0,26.2,47.8,2.81,January, 1989
Placer,38.3,29.0,47.6,5.96,December, 1988
Placer,44.0,36.2,51.8,11.14,November, 1988
Placer,61.5,46.4,76.5,0.11,October, 1988
Placer,66.2,50.8,81.6,0.11,September, 1988
Placer,70.9,55.5,86.3,0.04,August, 1988
Placer,73.8,58.3,89.2,0.12,July, 1988
Placer,63.3,49.7,76.9,0.89,June, 1988
Placer,53.9,40.8,67.1,1.83,May, 1988
Placer,50.2,39.0,61.4,3.67,April, 1988
Placer,47.2,34.6,59.7,1.08,March, 1988
Placer,45.6,33.0,58.3,0.64,February, 1988
Placer,39.0,30.4,47.6,6.86,January, 1988
Placer,36.2,29.2,43.2,8.8,December, 1987
Placer,45.1,35.7,54.4,3.37,November, 1987
Placer,60.4,47.0,73.8,1.6,October, 1987
Placer,66.0,50.3,81.6,0.01,September, 1987
Placer,70.0,53.9,86.1,0.0,August, 1987
Placer,65.6,50.8,80.3,0.07,July, 1987
Placer,66.5,51.9,81.2,0.32,June, 1987
Placer,59.0,46.4,71.5,0.98,May, 1987
Placer,55.2,41.2,69.2,0.75,April, 1987
Placer,43.6,33.7,53.6,6.58,March, 1987
Placer,41.4,31.2,51.6,6.34,February, 1987
Placer,36.8,27.4,46.2,5.09,January, 1987
Placer,41.1,31.5,50.7,1.47,December, 1986
Placer,48.5,36.2,60.8,0.82,November, 1986
Placer,55.3,42.3,68.3,0.43,October, 1986
Placer,57.1,45.1,69.1,3.37,September, 1986
Placer,71.5,55.5,87.4,0.01,August, 1986
Placer,68.0,53.7,82.2,0.13,July, 1986
Placer,65.7,51.3,80.1,0.16,June, 1986
Placer,56.3,43.0,69.6,1.41,May, 1986
Placer,49.1,37.7,60.5,1.83,April, 1986
Placer,48.8,38.4,59.2,9.21,March, 1986
Placer,43.5,35.5,51.5,24.76,February, 1986
Placer,45.2,36.4,53.9,7.27,January, 1986
Placer,39.6,29.9,49.2,5.01,December, 1985
Placer,40.8,31.7,49.8,9.19,November, 1985
Placer,54.4,41.8,67.0,1.9,October, 1985
Placer,58.7,46.6,70.8,1.95,September, 1985
Placer,67.3,51.9,82.7,0.19,August, 1985
Placer,72.6,58.0,87.2,0.13,July, 1985
Placer,68.0,53.2,82.8,0.39,June, 1985
Placer,55.6,41.8,69.4,0.08,May, 1985
Placer,53.5,40.5,66.6,0.68,April, 1985
Placer,40.3,29.8,50.7,7.83,March, 1985
Placer,41.8,30.1,53.5,4.67,February, 1985
Placer,38.1,28.3,47.9,1.28,January, 1985
Placer,36.9,27.8,45.9,2.45,December, 1984
Placer,42.0,34.0,50.0,11.94,November, 1984
Placer,50.2,39.1,61.2,4.03,October, 1984
Placer,67.1,52.1,82.2,0.26,September, 1984
Placer,70.3,55.1,85.6,0.26,August, 1984
Placer,73.0,57.9,88.2,0.16,July, 1984
Placer,62.9,49.0,76.8,1.22,June, 1984
Placer,59.6,45.9,73.3,1.03,May, 1984
Placer,47.0,35.2,58.8,3.08,April, 1984
Placer,47.5,36.2,58.8,3.76,March, 1984
Placer,41.2,30.5,51.9,6.2,February, 1984
Placer,42.0,32.1,52.0,0.85,January, 1984
Placer,40.4,34.8,46.0,14.82,December, 1983
Placer,42.9,35.4,50.4,18.3,November, 1983
Placer,57.2,45.0,69.4,2.78,October, 1983
Placer,65.5,51.7,79.3,1.67,September, 1983
Placer,68.9,55.1,82.6,0.66,August, 1983
Placer,65.1,50.1,80.1,0.17,July, 1983
Placer,62.4,48.4,76.3,0.57,June, 1983
Placer,55.4,42.2,68.7,1.26,May, 1983
Placer,43.7,34.1,53.3,7.21,April, 1983
Placer,42.1,34.8,49.5,15.77,March, 1983
Placer,42.1,34.4,49.8,12.92,February, 1983
Placer,40.2,31.6,48.8,9.58,January, 1983
Placer,38.4,29.8,47.0,9.86,December, 1982
Placer,41.9,33.3,50.5,10.67,November, 1982
Placer,53.2,41.8,64.5,7.91,October, 1982
Placer,61.2,48.4,74.0,3.72,September, 1982
Placer,69.0,54.2,83.8,0.13,August, 1982
Placer,67.8,53.3,82.3,0.14,July, 1982
Placer,60.8,47.6,73.8,1.14,June, 1982
Placer,57.6,43.5,71.8,0.44,May, 1982
Placer,45.7,35.0,56.4,9.39,April, 1982
Placer,41.0,32.6,49.4,12.65,March, 1982
Placer,42.6,32.4,52.7,7.66,February, 1982
Placer,35.6,26.5,44.7,10.17,January, 1982
Placer,43.0,36.0,50.0,14.06,December, 1981
Placer,46.9,38.6,55.2,16.75,November, 1981
Placer,51.6,39.9,63.3,5.97,October, 1981
Placer,66.3,51.5,81.1,0.84,September, 1981
Placer,71.2,54.6,87.8,0.01,August, 1981
Placer,70.4,53.5,87.2,0.01,July, 1981
Placer,68.2,53.5,82.9,0.07,June, 1981
Placer,56.9,43.9,69.9,2.14,May, 1981
Placer,51.4,38.5,64.2,1.66,April, 1981
Placer,43.6,34.0,53.2,7.21,March, 1981
Placer,43.1,32.6,53.7,3.23,February, 1981
Placer,42.9,34.3,51.4,9.22,January, 1981
Placer,44.0,33.8,54.1,3.66,December, 1980
Placer,48.2,36.5,60.0,1.61,November, 1980
Placer,57.6,43.6,71.6,1.18,October, 1980
Placer,63.8,49.1,78.6,0.23,September, 1980
Placer,67.5,52.2,82.8,0.07,August, 1980
Placer,69.4,54.9,83.9,0.37,July, 1980
Placer,58.8,45.7,71.8,0.46,June, 1980
Placer,53.5,41.4,65.5,2.16,May, 1980
Placer,49.6,38.0,61.2,3.12,April, 1980
Placer,41.8,31.2,52.4,5.2,March, 1980
Placer,44.4,36.0,52.8,13.98,February, 1980
Placer,41.3,33.8,48.7,16.45,January, 1980
SantaCruz,50.9,38.7,63.1,2.67,December, 2020
SantaCruz,53.6,40.7,66.6,1.45,November, 2020
SantaCruz,65.8,50.6,80.9,0.0,October, 2020
SantaCruz,68.6,54.6,82.5,0.0,September, 2020
SantaCruz,69.8,57.3,82.4,0.05,August, 2020
SantaCruz,65.4,53.6,77.2,0.02,July, 2020
SantaCruz,64.4,51.3,77.6,0.02,June, 2020
SantaCruz,61.4,48.4,74.5,0.99,May, 2020
SantaCruz,56.1,45.6,66.6,3.02,April, 2020
SantaCruz,52.0,42.8,61.3,3.49,March, 2020
SantaCruz,53.0,39.6,66.4,0.02,February, 2020
SantaCruz,51.1,41.4,60.8,2.78,January, 2020
SantaCruz,51.4,44.6,58.2,10.05,December, 2019
SantaCruz,55.0,42.0,68.0,2.14,November, 2019
SantaCruz,61.8,45.4,78.2,0.0,October, 2019
SantaCruz,68.4,53.9,82.9,0.11,September, 2019
SantaCruz,68.7,55.6,81.8,0.02,August, 2019
SantaCruz,66.1,54.0,78.0,0.05,July, 2019
SantaCruz,64.1,52.3,75.8,0.05,June, 2019
SantaCruz,57.7,48.5,66.9,3.52,May, 2019
SantaCruz,57.8,47.2,68.4,0.87,April, 2019
SantaCruz,52.3,42.2,62.3,7.73,March, 2019
SantaCruz,47.2,39.6,54.8,12.83,February, 2019
SantaCruz,52.3,43.8,60.9,8.87,January, 2019
SantaCruz,51.2,41.7,60.6,3.81,December, 2018
SantaCruz,56.7,43.6,69.7,5.08,November, 2018
SantaCruz,62.5,48.4,76.6,0.08,October, 2018
SantaCruz,63.3,50.2,76.3,0.0,September, 2018
SantaCruz,65.9,53.4,78.4,0.0,August, 2018
SantaCruz,67.9,54.6,81.2,0.02,July, 2018
SantaCruz,62.7,49.3,76.1,0.02,June, 2018
SantaCruz,58.6,48.0,69.1,0.08,May, 2018
SantaCruz,55.6,44.4,66.8,3.17,April, 2018
